"name","city","review_count","elite_reviews","avg_rating"
"Benna's Cafe","Philadelphia","98","26","4.05"
"Big John's Alabama Bar-B-Q","Tampa","115","26","3.91"
"Black Dynasty Ramen","Nashville","78","26","4.37"
"Blue Fugu","St. Pete Beach","136","26","3.43"
"Bob Evans","Mount Laurel","93","26","3.44"
"Boise Juice Company","Boise","101","26","4.71"
"Bonefish Grill","Belleair Bluffs","174","26","3.48"
"Bonefish Grill","Wilmington","147","26","3.54"
"Bria Bistro","Nashville","128","26","3.45"
"Bubba Gump Shrimp Co.","Edmonton","136","26","2.51"
"Buoy's Waterfront Bar & Grill","St Pete Beach","122","26","4.30"
"Burger Bar at Gallo's","Philadelphia","128","26","3.64"
"BurgerFi","New Port Richey","152","26","3.66"
"Cacia's Bakery","Philadelphia","85","26","4.22"
"Cafe De Siam","Tampa","103","26","4.44"
"Cafe Flora","Cherry Hill","101","26","3.61"
"Cafe Gala","St. Petersburg","51","26","4.22"
"Caledonia Brewing","Dunedin","55","26","4.33"
"Caribbean Crown","Tampa","82","26","4.44"
"Ceres","Tucson","57","26","4.74"
"Champ’s Diner","Philadelphia","146","26","4.22"
"Chap's Taproom","Eagleville","105","26","3.67"
"Charro Mexican Restaurant","Chesterfield","100","26","3.27"
"Cheddar's Scratch Kitchen","Brentwood","146","26","2.95"
"Cheese Dawgs","Feasterville","121","26","4.81"
"Chestnut Hill Brewing Company","Philadelphia","114","26","4.26"
"Chick-fil-A","Temple Terrace","85","26","3.54"
"Chilispot","St Louis","126","26","4.44"
"China King","Goleta","201","26","3.65"
"Church's Chicken","Tucson","97","26","2.08"
"Clean Juice Carrollwood","Tampa","95","26","3.92"
"Club Diner","Bellmawr","120","26","3.40"
"Cocina Latina","St. Louis","93","26","4.63"
"Crazy Burrito","Tampa","114","26","4.24"
"Crowne Plaza Indianapolis-Airport","Indianapolis","89","26","2.91"
"Daisy Dukes - Metairie","Metairie","167","26","3.59"
"Deja Brew Laugh A Latte","Meridian","120","26","4.31"
"Desi Village","Philadelphia","119","26","3.47"
"Dewey's Pizza","Edwardsville","142","26","4.44"
"Dos Hermanos Tacos","Philadelphia","71","26","4.55"
"Dream House Asian Bistro","Philadelphia","143","26","3.08"
"Dynasty China Bistro","Reno","122","26","3.25"
"E Milano's Pizza House","Nashville","208","26","3.82"
"East Lake Cafe","Palm Harbor","177","26","3.96"
"El Agavero","Nashville","115","26","4.13"
"El Burrito","Phoenixville","146","26","3.70"
"El Changarro","Bensalem","90","26","4.26"
"El Chuzo Bbq","Tampa","65","26","3.86"
"El Mariachi Mexican Restaurant","Nashville","83","26","3.35"
"El Palenque","Nashville","91","26","3.12"
"El Pollo Loco","Sparks","65","26","3.00"
"Eovaldi's Deli & Catering","Saint Louis","84","26","4.64"
"Estia Greek Taverna","Marlton","159","26","3.67"
"Fat Boys Bbq","Antioch","164","26","4.18"
"Fattoush Cafe","Nashville","142","26","4.13"
"Femmina Italian Grill","Medford","180","26","4.22"
"Fiesta Ranchera","Indianapolis","88","26","3.66"
"First Watch","Hendersonville","160","26","4.07"
"First Watch","Wayne","130","26","3.43"
"Fitzwater Station","Phoenixville","117","26","3.21"
"Five Guys","King Of Prussia","54","26","4.07"
"Flor Fina","Tampa","73","26","3.85"
"Flowing Tide Pub 5","Reno","108","26","3.65"
"Franco's Pizza","Philadelphia","147","26","3.99"
"Freddy & Tony's Restaurant","Philadelphia","121","26","3.62"
"Gallo's Seafood","Philadelphia","187","26","3.32"
"Garcia's Hot Dog","Indianapolis","63","26","4.87"
"Gateway Cafe","King of Prussia","100","26","4.08"
"Ginza","Philadelphia","142","26","4.38"
"Giovanni Ristorante","Nashville","158","26","3.34"
"Glenmorgan Bar & Grill","St. Davids","86","26","3.20"
"Global Brew Tap House","O'fallon","78","26","3.97"
"Great Harvest Bread Co Meridian","Boise","56","26","4.27"
"Green Market Cafe","Clearwater","126","26","3.48"
"Hamilton's Grill Room","Lambertville","245","26","3.22"
"Happy Joe's Pizza & Ice Cream Parlor","Saint Louis","69","26","3.25"
"Hibachi Grill & Supreme Buffet","Ballwin","110","26","3.11"
"Himalayan Exotic Indian Cuisine","Malvern","120","26","3.88"
"HOB Tavern","Bordentown","111","26","4.37"
"Honey Bee Gourmet Deli","Philadelphia","60","26","4.47"
"Hong Kong Diner II","Reno","99","26","3.37"
"Hot N Crazy Crab","Brandon","159","26","4.43"
"Hot On D Spot","Hamilton","156","26","4.49"
"Hot Stuff Spicy Chicken and Fish","Antioch","139","26","3.52"
"Istanbul Cafe","New Orleans","94","26","4.29"
"Jalapenos Grill 2","Haddon Township","162","26","3.96"
"Java Coffee & Café","Boise","87","26","4.25"
"Java Downtown Boise","Boise","89","26","4.18"
"JO-EL'S Kosher Deli, Market & Café","Saint Petersburg","117","26","4.31"
"JOEY Sherwood","Sherwood","71","26","3.75"
"Jules Thin Crust Pizza","Newtown","144","26","3.92"
"Karin's Kustard & Hamburgers","Smyrna","96","26","4.27"
"KFC","Reno","166","26","2.08"
"King Noodle House Pho Hoang","Edmonton","55","26","3.69"
"Kroger","Indianapolis","76","26","2.34"
"Kurry Korner","Philadelphia","77","26","4.19"
"Kyle's Kitchen","Goleta","132","26","3.68"
"La Caridad Bakery","Tampa","62","26","3.77"
"La escollera","Indianapolis","90","26","4.04"
"Lakeside Bar & Grill","Reno","119","26","3.95"
"Little Mexico","Tucson","95","26","3.44"
"LongHorn Steakhouse","Norristown","109","26","3.33"
"Los Panchos","Terrytown","91","26","3.71"
"Lotus Inn","Berwyn","98","26","3.45"
"Madison's Grill","Edmonton","55","26","3.78"
"Malay Thai Kitchen","Levittown","139","26","4.52"
"Maloney's","Tucson","89","26","2.20"
"Marlene's Original Breakfast Sandwich","Tampa","133","26","4.82"
"Masterpeace Grill","Conshohocken","136","26","4.60"
"McAlister's Deli","Fishers","72","26","3.40"
"McDonald's","Boise","144","26","2.03"
"McDonald's","Largo","187","26","1.74"
"Mineo's Pizza & Wings","Franklin","143","26","3.59"
"Miranda Lambert's Casa Rosa","Nashville","126","26","3.87"
"Moish and Itzy’s Restaurant & Delicatessen","Langhorne","137","26","3.17"
"Nemi Restaurant","Philadelphia","118","26","4.72"
"Nick's Charcoal Pit","Philadelphia","143","26","3.65"
"Nick's Greek Deli","Reno","163","26","4.17"
"Noelle, Nashville, a Tribute Portfolio Hotel","Nashville","109","26","4.10"
"NOLA Pizza Co.","New Orleans","57","26","4.46"
"Olive Garden Italian Restaurant","Cherry Hill","97","26","2.99"
"Olive Garden Italian Restaurant","Langhorne","99","26","2.82"
"Osaka Sushi & Thai","Seminole","172","26","3.37"
"Over Easy Breakfast Club","Philadelphia","90","26","3.99"
"Panera Bread","Moorestown","81","26","3.21"
"Pei Wei Asian Diner","Tampa","69","26","2.97"
"Peninsula","Nashville","131","26","4.44"
"Pho Bowl","Clearwater","129","26","4.56"
"Pietro's Pizza","Wayne","126","26","3.32"
"Pin-Up Pastries","Tucson","64","26","4.50"
"Pizza Factory","Reno","191","26","3.73"
"Pizza My Heart","Isla Vista","152","26","4.08"
"Pizza Perfect Bellevue","Nashville","100","26","4.01"
"Players Sports Pub","Tampa","95","26","2.77"
"Plaza Maya Restaurant & Lounge","Reno","130","26","4.36"
"Plumsteadville Inn","Pipersville","175","26","4.02"
"Popeyes Louisiana Kitchen","Metairie","128","26","1.96"
"Popi's Italian Restaurant","Philadelphia","154","26","3.60"
"Powdered Sugar","New Orleans","58","26","3.86"
"Quartermaster Store","New Orleans","105","26","3.51"
"Quotations","Media","148","26","2.97"
"Rae's Gourmet Catering & Sandwich Shoppe","Nashville","116","26","4.60"
"Ravanesi Pizzeria Napoletana","Glen Mills","234","26","4.68"
"Red Door Chinese Eatery","St Louis","158","26","3.41"
"Red Lobster","Maplewood","90","26","2.49"
"Red Robin Gourmet Burgers and Brews","Edwardsville","90","26","3.12"
"Red Robin Gourmet Burgers and Brews","Wilmington","124","26","2.79"
"Rice Cooker","Zionsville","92","26","3.75"
"Robert's Smokin' BBQ","Port Richey","191","26","4.28"
"Rodie's Restaurant and Pancake House","Tarpon Springs","103","26","4.06"
"Roots","East Norriton","165","26","4.03"
"Saigon Vietnamese Restaurant","Santa Barbara","196","26","2.92"
"Saint Stephen","Nashville","144","26","3.88"
"Sake Cafe Veterans","Metairie","129","26","3.42"
"San Jose Mexican Restaurant","Lutz","156","26","3.07"
"Scalessa's","Wilmington","182","26","4.80"
"Schnucks - Arsenal","Saint Louis","56","26","3.59"
"Shani's Secret Chicken","Indianapolis","72","26","4.54"
"Siamese Princess","Ardmore","115","26","3.87"
"Sidecar Nola Patio & Oyster Bar","New Orleans","63","26","4.52"
"Slim & Husky’s Pizza Beeria","Nashville","84","26","4.33"
"Smoky Mountain Pizzeria Grill","Boise","147","26","2.95"
"Soho Restaurant & Music Club","Santa Barbara","140","26","3.54"
"Sólo Espresso","New Orleans","73","26","4.66"
"Spice Garden Indian Cuisine","Tucson","112","26","4.59"
"Stingray's Grill & Bar","Kenner","126","26","3.01"
"Sugarfire","O'Fallon","129","26","3.43"
"Sunny Side Up Cafe","Tucson","120","26","3.72"
"Sushi Tatsu","Fairview Heights","185","26","4.42"
"Sushi Ya","Boise","131","26","3.22"
"Syberg's O'Fallon","O'Fallon","96","26","3.24"
"Taco Bell","Sparks","223","26","1.74"
"Tampa Tap Room","Tampa","114","26","3.34"
"Taps & Dolls","Indianapolis","62","26","2.84"
"Taste of Dubai Restaurant","Indianapolis","69","26","4.43"
"Taste of Szechuan","Cherry Hill","181","26","4.31"
"TGI Fridays","Bensalem","160","26","2.08"
"Thai Legacy Restaurant","Brandon","214","26","4.59"
"The Corner Store","Plant City","120","26","4.58"
"The Eastern Peak","Nashville","142","26","3.71"
"The Firkin Tavern","Ewing","128","26","3.52"
"The Griddle","Eagle","175","26","3.66"
"The Grub House","Indianapolis","86","26","3.92"
"The Half Shell On the Bayou","New Orleans","117","26","3.62"
"The Local House Restaurant & Bar","Arnold","186","26","4.28"
"The Midwestern","St. Louis","110","26","3.86"
"The Pizza Collective","Reno","105","26","4.56"
"The Rudder At Anchor High Marina","Hendersonville","140","26","2.82"
"Thompson Nashville","Nashville","130","26","3.84"
"Tiffin Bryn Mawr","Bryn Mawr","110","26","3.66"
"Tin Can Cafe","Clearwater","213","26","4.54"
"Tin Lizard Brewing Company","Bryn Mawr","104","26","3.63"
"Tino's Italian Grocery","Santa Barbara","96","26","4.42"
"Token Ramen & Kung Fu Tea","Tampa","60","26","4.02"
"Toyama Japanese Steak House","Nashville","149","26","3.08"
"Trust Me BBQ","Hillsborough County","174","26","3.82"
"Twistee Treat - Tarpon Springs","Tarpon Springs","91","26","3.55"
"Two Girls Pizzeria","Green Valley","259","26","3.54"
"Ume","Tucson","96","26","2.99"
"Uno Pizzeria & Grill","Conshohocken","112","26","3.29"
"Village Inn Restaurant","Clearwater","83","26","3.11"
"Vinyl Tap","Nashville","64","26","4.41"
"Vitale's Bakery","Saint Louis","54","26","4.35"
"Waffle House","Treasure Island","102","26","3.75"
"Watercolour Grillhouse","Clearwater Beach","128","26","3.78"
"Wawa","Mount Laurel","57","26","3.88"
"Yokozuna Teriyaki","Boise","99","26","3.28"
"Yolan","Nashville","91","26","4.18"
"400 Degrees Hot Chicken","Nashville","86","25","4.06"
"A La Mousse","Philadelphia","60","25","4.77"
"Ahi Sushi","Philadelphia","126","25","3.93"
"All Happy Family Restaurant","Edmonton","92","25","3.45"
"Anatolia Mediterranean Cuisine","New Orleans","136","25","4.31"
"Appetites on Main","Exton","149","25","3.52"
"Asia Wok - Brownsburg","Brownsburg","98","25","3.42"
"Bacco Italian Restaurant","North Wales","223","25","3.36"
"Bam Bam Kitchen","Ardmore","128","25","4.25"
"Banh Mi Factory","Tampa","62","25","4.26"
"Banzai Restaurant","Edmonton","55","25","3.04"
"Bellagio Pizza & Subs","Nashville","162","25","4.02"
"Big Daddy'z BBQ & Grill","Folsom","163","25","4.47"
"Bistro Praha","Edmonton","67","25","4.09"
"Black Lab Bistro","Phoenixville","171","25","3.77"
"Blackbird","Santa Barbara","157","25","4.01"
"Bloomsday Cafe","Philadelphia","78","25","4.41"
"Blue Chair Café","Edmonton","53","25","3.58"
"Boil Spot","Tampa","93","25","3.94"
"Bonanza Casino","Reno","94","25","3.19"
"Bonefish Grill","St. Petersburg","158","25","3.41"
"Booths Corner Farmers Market","Garnet Valley","77","25","4.45"
"Boualouang Laos & Thai Cuisine","Edmonton","69","25","4.16"
"Brick Oven Cafe","Kenner","147","25","3.70"
"BubbaQue's","Brandon","125","25","3.93"
"Buco Pizzeria + Vino Bar","Edmonton","59","25","4.08"
"Buddy's Burgers Breasts & Fries","Exton","102","25","4.19"
"Buffalo Wild Wings","Nashville","79","25","2.80"
"Buffalo Wild Wings","Pinellas Park","107","25","2.55"
"California Mexican Food","Boise","130","25","3.44"
"California Tortilla","Philadelphia","81","25","3.49"
"Cancun Mexican Restaurant","Indianapolis","62","25","3.40"
"Canyon Cafe","Tucson","57","25","4.18"
"Carniceria Y Taqueria Don Juan","Nashville","111","25","4.57"
"Certified Kitchen + Bakery","Boise","96","25","4.53"
"Chavelita's Cocina Mexicana","Reno","126","25","4.55"
"Checkers","Tampa","129","25","1.75"
"Chick-fil-A","Oldsmar","81","25","3.07"
"Chicken Salad Chick","Seminole","94","25","3.99"
"Chile Burrito","Brentwood","98","25","3.88"
"Chipotle Mexican Grill","Ardmore","126","25","2.08"
"Chipotle Mexican Grill","Creve Coeur","95","25","2.85"
"Chipotle Mexican Grill","Goleta","186","25","2.03"
"Chipotle Mexican Grill","North Wales","141","25","2.75"
"Chipotle Mexican Grill","Plymouth Meeting","82","25","2.94"
"Christie's Deli","Philadelphia","155","25","4.88"
"Chuck-A-Rama Buffet","Boise","77","25","3.56"
"Churros Cafe","Metairie","90","25","4.19"
"Cinnaholic","Meridian","85","25","4.07"
"Court Diner","Media","112","25","3.15"
"Currents Restaurant","Tarpon Springs","210","25","3.81"
"Deer Creek Coffee","St Louis","81","25","3.77"
"Donut Bistro","Reno","88","25","4.09"
"E3 Chophouse","Nashville","107","25","3.90"
"East Coast Wings & Grill","Philadelphia","120","25","3.47"
"Edera Italian Eatery","St Louis","68","25","4.21"
"Einstein Bros Bagels","Boise","101","25","1.92"
"El  Sitio","Santa  Barbara","147","25","4.08"
"El Gallo Giro","Garden City","107","25","3.49"
"El Sitio","Goleta","139","25","3.65"
"Everything Bagel Cafe","North Wales","121","25","4.48"
"Famous Dave's Bar-B-Que","Smyrna","92","25","3.65"
"Felice Italian Pork & Delicatessen","Clearwater","126","25","4.65"
"First Watch","Oldsmar","101","25","3.85"
"Fitz's SoCo","Sappington","145","25","3.79"
"Five Guys","Bala Cynwyd","70","25","3.99"
"Five Guys","Clearwater","60","25","4.23"
"Flap-Jacks Pancake House","Indianapolis","82","25","3.93"
"Flap-Jacks Restaurant","Brownsburg","91","25","4.15"
"Food King","Indianapolis","76","25","3.78"
"Foundation Room","New Orleans","60","25","4.27"
"Foyt Wine Vault","Indianapolis","52","25","4.46"
"French Press Coffee House","Metairie","101","25","2.82"
"Freshii","St. Petersburg","98","25","4.02"
"Friends & Neighbors Cafe","Edmonton","58","25","3.83"
"Frost Bite","Avon","62","25","4.23"
"Fulin's Asian Cuisine","Hendersonville","143","25","3.33"
"General Warren","Malvern","143","25","3.76"
"Golden Corral Buffet & Grill","Bensalem","122","25","2.40"
"Golden Wings","Gretna","73","25","4.44"
"Grain and Berry","Tampa","80","25","4.13"
"Grand Hacienda","Saint Pete Beach","235","25","3.96"
"Greek Village Restaurant & Deli","Seminole","136","25","3.60"
"Grilliant Foods","Indianapolis","84","25","4.48"
"Gummlai Thai","Abington","181","25","4.44"
"Haifa Cuisine & Hookah Bar","New Orleans","156","25","2.91"
"Harry's Blue Bell Taproom","Blue Bell","134","25","4.43"
"Hart's Table & Bar","Edmonton","109","25","3.62"
"Hibachi 2 Go","Philadelphia","109","25","3.51"
"Hibachi Japanese Steak House & Sushi Bar","Springfield","103","25","3.07"
"HITEA","Chesterfield","120","25","3.91"
"Holy Tomato Pies","Gloucester Township","236","25","4.60"
"Hook & Reel Cajun Seafood & Bar","Meridian","221","25","3.61"
"Hooters","Port Richey","148","25","3.03"
"Hurry Back","Nashville","90","25","3.92"
"IL Granaio - Phoenixville","Phoenixville","196","25","4.60"
"Island Fin Poké","Tampa","91","25","4.78"
"Jack McShea's","Ardmore","104","25","3.44"
"Jade Garden","Tucson","119","25","3.42"
"Jamba","Tucson","59","25","3.32"
"Jasper's","Nashville","76","25","4.41"
"Jewel Of The South","New Orleans","71","25","4.35"
"Joey's New York Pizza and Italian Restaurant","Palm Harbor","196","25","3.70"
"John Mineo's Italian Restaurant","Saint Louis","125","25","3.55"
"Juan's Mexican Grill","Dunedin","89","25","3.55"
"Juice Bar - Brentwood","Brentwood","130","25","4.59"
"Kaminski's Bar & Grill","Cherry Hill","127","25","3.26"
"Kappy's Bar & Sandwich Place","Tucson","85","25","3.94"
"KB & Co","Edmonton","56","25","4.23"
"KC's Alley","Ambler","144","25","3.29"
"Keke's Breakfast Cafe","Lutz","133","25","3.94"
"Kennett Brewing Company","Kennett Square","119","25","4.24"
"Keystone Diner","Indianapolis","60","25","3.97"
"Kick Axe Throwing","Philadelphia","101","25","4.60"
"King's Corner","Jenkintown","170","25","3.62"
"Kobe Asian Restaurant","Nashville","123","25","3.92"
"Kooma","King of Prussia","77","25","3.88"
"Kostas Bar Restaurant","Philadelphia","115","25","4.22"
"Kpicu","Clearwater","209","25","4.80"
"La Collina","Bala Cynwyd","155","25","3.29"
"Landmark Americana Tap & Grill - City Line","Philadelphia","136","25","2.47"
"Las Cazuelas Grill","Harvey","88","25","3.20"
"Las Palmas Mexican Restaurant","Saint Louis","113","25","3.60"
"Liberty's Kitchen","New Orleans","74","25","4.39"
"Little Philadelphia","Reno","138","25","2.83"
"Locavore","Boise","137","25","3.60"
"Louis Pappas Fresh Greek","Clearwater","81","25","3.63"
"Macaroni's Restaurant","Philadelphia","221","25","3.84"
"Magdalena's Pizzeria","Tampa","187","25","4.67"
"Magpie's Cafe","Saint Charles","105","25","3.52"
"Main Street Pho","Philadelphia","134","25","4.01"
"Margherita Pizzeria","Philadelphia","70","25","3.34"
"Marino's of Mullica Hill","Mullica Hill","171","25","3.92"
"Mariscos Mi Mazatlan","Tucson","100","25","3.93"
"McDonald's","Metairie","222","25","1.43"
"Mei Mei Philadelphia","Philadelphia","67","25","3.82"
"Meskerem Ethiopian Restaurant","Philadelphia","110","25","4.55"
"Mi Tenampa","Indianapolis","73","25","3.90"
"Mikado Sushi and Steakhouse","Marlton","102","25","3.67"
"Mike's Sushi & Sake Bar","Palm Harbor","139","25","4.42"
"Mike Shannon's Grill","Edwardsville","122","25","3.43"
"Mitmita Ethiopian Restaurant","Tampa","120","25","4.75"
"Mojo Asian Fusion Café","Isla Vista","103","25","3.82"
"Monterey Court","Tucson","109","25","3.64"
"MR MIKES SteakhouseCasual","Edmonton","70","25","2.56"
"Mr. Tequila","New Orleans","84","25","4.48"
"Mustard Greens Restaurant","Philadelphia","99","25","4.00"
"Neshaminy Mall","Bensalem","63","25","3.24"
"New York Pizza","Tucson","144","25","3.60"
"Nitallys ThaiMex","St. Petersburg","121","25","3.89"
"Nokey's Deli & Grill","New Orleans","58","25","3.91"
"NolaNica","Kenner","156","25","4.78"
"Noodleholics","Oro Valley","75","25","4.53"
"Olive Garden Italian Restaurant","North Wales","125","25","2.78"
"Our Place - Dunedin","Dunedin","165","25","3.58"
"Outback Steakhouse","Bensalem","133","25","2.73"
"Outback Steakhouse","Saint Petersburg","120","25","2.78"
"P.F. Chang's","Saint Charles","154","25","2.77"
